"Date","AveragePrice","TotalVolume","TotalRevenue","TotRevSmallHass","TotRevLargeHass","TotRevXLHass","SmallHass","LargeHass","XLHass","TotalBags","SmallBags","LargeBags","XLBags","Type","Year","Region","CityUsed","State","Country","Latitude","Longitude"
"2015-02-08",1,87054.02,87054.02,6359.25,59424.49,1307.44,6359.25,59424.49,1307.44,19962.84,10210.07,9464.13,288.64,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-02-01",0.9,125504.98,112954.482,4840.479,75469.104,4639.725,5378.31,83854.56,5155.25,31116.86,8618.05,21296.75,1202.06,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-01-25",1.02,86635.35,88368.057,2328.66,64299.3006,238.9758,2283,63038.53,234.29,21079.53,8875.65,12189,14.88,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-01-18",1.06,85580.15,90714.959,2385.106,67656.4292,452.3338,2250.1,63826.82,426.73,19076.5,10228.66,8804.67,43.17,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-01-11",1.05,75129.36,78885.828,2414.727,55979.427,249.774,2299.74,53313.74,237.88,19278,7964.88,11299.66,13.46,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-01-04",0.92,101162.98,93069.9416,1832.2996,69082.9472,261.1696,1991.63,75090.16,283.88,23797.31,7769.36,16027.95,0,"conventional",2015,"Louisville","Louisville","KY","USA",38.328732,-85.764771
"2015-12-27",0.99,545064.74,539614.0926,384073.7868,44205.7275,53.8956,387953.32,44652.25,54.44,112404.73,53606.13,58798.6,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-12-20",1.21,350533.71,424145.7891,288305.7078,39187.7255,111.7193,238269.18,32386.55,92.33,79785.65,50138.45,29624.11,23.09,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-12-13",0.97,529317.46,513437.9362,375453.9618,47882.304,82.9059,387065.94,49363.2,85.47,92802.85,38463.54,54339.31,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-12-06",1.25,340513.61,425642.0125,308827.4625,43576.4875,104.0875,247061.97,34861.19,83.27,58507.18,25297.27,33209.91,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-11-29",0.98,470218.14,460813.7772,342420.1046,41586.7998,68.7274,349408.27,42435.51,70.13,78304.23,27392.48,50911.75,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-11-22",0.98,499396.26,489408.3348,352679.2248,46251.2862,70.9912,359876.76,47195.19,72.44,92251.87,32763.43,59482.61,5.83,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-11-15",1.22,368996.48,450175.7056,315522.2316,52364.2056,25.9982,258624.78,42921.48,21.31,67428.91,34369.92,33058.99,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-11-08",1.22,329065.04,401459.3488,272328.3756,45826.5184,25.803,223219.98,37562.72,21.15,68261.19,36440.1,31818.17,2.92,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-11-01",0.98,566030.64,554710.0272,407651.3546,53892.9048,32.1538,415970.77,54992.76,32.81,95034.3,37980.05,57051.32,2.93,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-10-25",1.25,307072.85,383841.0625,265203.9875,44876.9875,52.525,212163.19,35901.59,42.02,58966.05,33429.62,25527.63,8.8,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-10-18",1.24,333933.98,414078.1352,278387.1796,52643.4808,30.9008,224505.79,42454.42,24.92,66948.85,40518.51,26421.51,8.83,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-10-11",1,538384.22,538384.22,384920.27,59335.78,21.6,384920.27,59335.78,21.6,94106.57,39787.55,54316.07,2.95,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-10-04",0.99,570367.24,564663.5676,407070.8532,62550.7938,47.9952,411182.68,63182.62,48.48,95953.46,47869.19,48084.27,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-09-27",1.31,318048.12,416643.0372,262287.3747,75792.6962,53.2253,200219.37,57857.02,40.63,59931.1,35358.56,24572.54,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-09-20",0.98,559818.31,548621.9438,373413.5258,75073.9878,57.1242,381034.21,76606.11,58.29,102119.7,47692.12,54427.58,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-09-13",1.26,331077.9,417158.154,248634.1746,81610.9686,22.5792,197328.71,64770.61,17.92,68960.66,42655.4,26305.26,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-09-06",0.98,637326.79,624580.2542,433694.8056,78913.8238,13.3574,442545.72,80524.31,13.63,114243.13,49819.37,64423.76,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-08-30",1.24,362232.28,449168.0272,263113.8392,82546.4776,91.4252,212188.58,66569.74,73.73,83400.23,59815.95,23581.37,2.91,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-08-23",1.24,372525.3,461931.372,271251.2896,87639.7032,79.174,218751.04,70677.18,63.85,83033.23,58853.12,24165.63,14.48,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-08-16",1.24,360308.77,446782.8748,265127.8596,76427.2884,39.5436,213812.79,61634.91,31.89,84829.18,62035.11,22794.07,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-08-09",0.97,655821.9,636147.243,437192.3472,84138.3529,78.7252,450713.76,86740.57,81.16,118286.41,61527.63,56758.78,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-08-02",1.22,371660.15,453425.383,267812.143,80801.5394,80.8372,219518.15,66230.77,66.26,85844.97,63761.3,22083.67,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-07-26",1.24,379954.31,471143.3444,288990.4568,78201.7532,95.0336,233056.82,63065.93,76.64,83754.92,63018.58,20736.34,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-07-19",0.96,626841.5,601767.84,419139.456,92975.5104,94.7328,436603.6,96849.49,98.68,93289.73,55330.18,37959.55,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-07-12",1.24,402706.71,499356.3204,292621.4124,98849.5264,108.2148,235985.01,79717.36,87.27,86917.07,61873.39,24836.74,206.94,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-07-05",0.98,718152.22,703789.1756,474200.7732,99097.2178,189.8848,483878.34,101119.61,193.76,132960.51,72566.19,60394.32,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-06-28",1.21,443970.6,537204.426,314421.0773,96174.1033,317.4556,259852.13,79482.73,262.36,104373.38,76411.06,27962.32,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-06-21",0.96,669409.29,642632.9184,427232.0256,86816.1216,5216.448,445033.36,90433.46,5433.8,128508.67,74032.13,54476.54,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-06-14",1.26,437896.64,551749.7664,344450.3958,70402.752,11611.3284,273373.33,55875.2,9215.34,99432.77,72754.69,26678.08,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-06-07",0.99,683877.72,677038.9428,498203.2638,60327.63,102.9501,503235.62,60937,103.99,119601.11,65839.19,53761.92,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-05-31",1.27,419158.75,532331.6125,376890.2292,45076.5037,73.533,296763.96,35493.31,57.9,86843.58,61102.87,25740.71,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-05-24",1.01,757305.14,764878.1914,576860.6516,63619.5667,73.6694,571149.16,62989.67,72.94,123093.37,62451.72,60641.65,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-05-17",1.24,450603.36,558748.1664,400815.5664,45585.1156,168.8508,323238.36,36762.19,136.17,90466.64,64400.34,26066.3,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-05-10",1.28,435547.13,557500.3264,403871.2192,47553.3184,74.7776,315524.39,37151.03,58.42,82813.29,60376.64,22436.65,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-05-03",0.98,917424.76,899076.2648,676581.4258,79456.7144,35.2702,690389.21,81078.28,35.99,145921.28,68322.23,77201.83,397.22,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-04-26",1.25,476017.06,595021.325,427225.925,51845.075,150.025,341780.74,41476.06,120.02,92640.24,63701.43,28442.98,495.83,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-04-19",1.23,434025.46,533851.3158,377464.2204,47919.0288,50.4792,306881.48,38958.56,41.04,88144.38,58121.16,30023.22,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-04-12",1,692569.85,692569.85,525432.6,63130.09,59.84,525432.6,63130.09,59.84,103947.32,47627.94,56319.38,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-04-05",1.11,510738.88,566920.1568,411309.4122,54131.6697,101.4429,370549.02,48767.27,91.39,91331.2,49707.36,41286.34,337.5,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-03-29",1.25,370065.74,462582.175,326307.1875,41221.3875,109.075,261045.75,32977.11,87.26,75955.62,47569.63,28385.99,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-03-22",0.97,642934.25,623646.2225,465662.5165,56485.2437,160.244,480064.45,58232.21,165.2,104472.39,51350.08,53122.31,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-03-15",1.33,371716.28,494382.6524,362119.6719,47048.5771,193.9805,272270.43,35374.87,145.85,63925.13,38984.8,24940.33,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-03-08",1.3,356311.66,463205.158,330152.81,42755.245,81.77,253963.7,32888.65,62.9,69396.41,47346.87,22049.54,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-03-01",1.01,647014.16,653484.3016,489462.0792,60910.8881,42.0665,484615.92,60307.81,41.65,102048.78,45516.03,56532.75,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-02-22",1.24,369819.98,458576.7752,317614.964,43440.486,83.8736,256141.1,35032.65,67.64,78578.59,51870.47,26708.12,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-02-15",1.29,353520.71,456041.7159,314749.1511,45074.9736,99.7041,243991.59,34941.84,77.29,74509.99,38771.73,35738.26,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-02-08",1.25,348210.5,435263.125,312291.825,44871.7875,43.125,249833.46,35897.43,34.5,62445.11,36164.82,26280.29,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-02-01",0.95,753300.79,715635.7505,538571.454,70805.9795,77.938,566917.32,74532.61,82.04,111768.82,48097.17,63671.65,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-01-25",1.27,398055.71,505530.7517,368234.7728,52222.4762,83.5787,289948.64,41120.06,65.81,66921.2,35279.75,31641.45,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-01-18",1.3,405138.19,526679.647,370765.577,55638.687,55.432,285204.29,42798.99,42.64,77092.27,41312,35780.27,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-01-11",1.28,342796.99,438780.1472,310940.6976,46135.7312,49.5232,242922.42,36043.54,38.69,63792.34,35069.71,28722.63,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-01-04",0.97,540234.22,524027.1934,386709.9291,53199.0001,37.8979,398670.03,54844.33,39.07,86680.79,38505.18,48175.61,0,"conventional",2015,"MiamiFtLauderdale","Miami","FL","USA",25.761681,-80.191788
"2015-12-27",1.05,2065131.33,2168387.8965,457008.6255,1074004.7955,109002.5685,435246.31,1022861.71,103811.97,503211.34,464119.16,35717.26,3374.92,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-12-20",1.05,2044020.93,2146221.9765,468754.7865,1075625.3445,101206.854,446433.13,1024405.09,96387.48,476795.23,434534.42,38523.1,3737.71,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-12-13",1.03,2193142.82,2258937.1046,530515.4874,1092576.2801,117398.8129,515063.58,1060753.67,113979.43,503346.14,445274.87,57239.73,831.54,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-12-06",1,2233138.01,2233138.01,507201.58,1154808.22,133316.89,507201.58,1154808.22,133316.89,437811.32,377999.41,57793.89,2018.02,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-11-29",1.05,1845443.13,1937715.2865,438741.891,985990.425,106826.6535,417849.42,939038.5,101739.67,386815.54,344830.99,40738.63,1245.92,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-11-22",1.06,1903245,2017439.7,447783.5062,1013331.1044,124394.4238,422437.27,955972.74,117353.23,407481.76,364155.91,41724.4,1601.45,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-11-15",1.02,2355839.19,2402955.9738,479892.456,1328264.349,171958.2708,470482.8,1302219.95,168586.54,414549.9,373075.42,40843.12,631.36,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-11-08",1.04,2503008.26,2603128.5904,591356.6776,1298202.308,237397.732,568612.19,1248271.45,228267.05,457857.57,402488.58,52180.99,3188,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-11-01",1.08,2511760.36,2712701.1888,593016.714,1283302.3212,281821.8528,549089.55,1188242.89,260946.16,513481.76,429082.15,81904.3,2495.31,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-10-25",1.13,2188485.29,2472988.3777,589928.9074,1108377.5065,238970.3999,522060.98,980865.05,211478.23,474081.03,417038.17,55815.71,1227.15,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-10-18",1.05,2783170.15,2922328.6575,583362.2655,1614056.808,226389.1245,555583.11,1537196.96,215608.69,474781.39,423533.77,50778.19,469.43,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-10-11",1.13,2329757.67,2632626.1671,530036.9073,1194961.9711,314088.5059,469059.21,1057488.47,277954.43,525255.56,455592.88,68091.96,1570.72,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-10-04",1.18,2233935.94,2636044.4092,551887.534,1263652.3948,228924.484,467701.3,1070891.86,194003.8,501338.98,438547.27,61454.54,1337.17,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-09-27",1.11,2390611.02,2653578.2322,532423.1217,1339510.3488,305142.4965,479660.47,1206766.08,274903.15,429281.32,383854.11,43807.49,1619.72,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-09-20",1.13,2447264.74,2765409.1562,627293.6456,1268632.7166,235647.8496,555127.12,1122683.82,208537.92,560915.88,479718.29,76793.78,4403.81,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-09-13",1.09,2814803.06,3068135.3354,626524.1302,1574398.1691,199145.8558,574792.78,1444401.99,182702.62,612905.67,548306.36,61850.13,2749.18,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-09-06",1.08,3013825.75,3254931.81,609653.2392,1575386.4852,339657.6672,564493.74,1458691.19,314497.84,676142.98,598816.21,75569.59,1757.18,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-08-30",1.18,2535192.78,2991527.4804,609853.9956,1370151.1944,232402.062,516825.42,1161145.08,196950.9,660271.38,620018.68,36845.26,3407.44,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-08-23",1.12,2765838.1,3097738.672,640138.9344,1440703.376,235384.2064,571552.62,1286342.3,210164.47,697778.71,654945.01,41707.37,1126.33,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-08-16",1.14,2823405.23,3218681.9622,715863.5016,1545395.2062,253722.0822,627950.44,1355609.83,222563.23,617281.73,577210.39,36597.11,3474.23,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-08-09",1.15,2710710.15,3117316.6725,611179.7015,1527485.913,234522.8005,531460.61,1328248.62,203932.87,647068.05,597061.79,48069.52,1936.74,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-08-02",1.14,2752081.97,3137373.4458,606808.1376,1550070.4944,237598.7088,532287.84,1359710.96,208419.92,651663.25,604227.7,46004.95,1430.6,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-07-26",1.15,2664424.22,3064087.853,611489.454,1425256.8815,229486.318,531729.96,1239353.81,199553.32,693787.13,638982.26,53809.21,995.66,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-07-19",1.14,2751192.77,3136359.7578,648906.981,1407516.96,248814.0516,569216.65,1234664,218257.94,729054.18,685065.97,41646.75,2341.46,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-07-12",1.13,2783554.82,3145416.9466,601212.4094,1511918.3379,232524.3036,532046.38,1337980.83,205773.72,707753.89,662158.17,44652.53,943.19,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-07-05",1.13,3183419.6,3597264.148,715277.2875,1746370.2859,263261.7161,632988.75,1545460.43,232974.97,771995.45,717654.81,53154.69,1185.95,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-06-28",1.14,2835630.41,3232618.6674,609568.5108,1509623.6364,245957.4852,534709.22,1324231.26,215752.18,760937.75,722276.9,37287.39,1373.46,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-06-21",1.13,2979417.82,3366742.1366,680014.2815,1540269.1791,243643.1985,601782.55,1363070.07,215613.45,798951.75,750253.84,45536.54,3161.37,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-06-14",1.09,3173051.42,3458626.0478,712250.8644,1617778.8829,224713.8659,653441.16,1484200.81,206159.51,829249.94,786795.07,40769.55,1685.32,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-06-07",1.14,2918298.91,3326860.7574,825719.9322,1387975.5588,228001.6986,724315.73,1217522.42,200001.49,776459.27,717859.42,56141.4,2458.45,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-05-31",1.14,3039403.06,3464919.4884,837690.582,1570010.4168,236788.1574,734816.3,1377202.12,207708.91,719675.73,661787.82,56794.41,1093.5,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-05-24",1.14,3119050.91,3555718.0374,820656.5538,1631501.3784,264189.1974,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-05-17",1.18,2817008.33,3324069.8294,824114.124,1417483.4724,240266.3136,698401.8,1201257.18,203615.52,713733.83,667222.64,44437.39,2073.8,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-05-10",1.17,2956859.19,3459525.2523,844664.6403,1520998.479,223184.2977,721935.59,1299998.7,190755.81,744169.09,679213,64322.24,633.85,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-05-03",1.07,3410467.52,3649200.2464,849569.2465,1666532.9715,389783.3878,793989.95,1557507.45,364283.54,694686.58,624533.81,68904.63,1248.14,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-04-26",1.2,2699614.5,3239537.4,837754.224,1351023.6,230508.228,698128.52,1125853,192090.19,683542.79,642966.9,39078.44,1497.45,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-04-19",1.18,2711008.32,3198989.8176,772166.4294,1328043.4608,224207.0918,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
"2015-04-12",1.13,2829416.58,3197240.7354,751770.1629,1467273.8346,209831.4854,665283.33,1298472.42,185691.58,679969.25,635124.32,44745.79,99.14,"conventional",2015,"Midsouth",NA,NA,"USA",NA,NA
